id,trial,inventory,first,second,success,results 
94,27,14,458,104,0,-1
94,28,14,1,325,0,-1
94,29,14,458,266,0,-1
94,30,15,3,3,1,[369]
94,31,15,369,1,0,-1
94,32,15,156,266,0,-1
94,33,16,266,2,1,[506]
94,34,17,506,156,1,[22]
94,35,17,22,0,0,-1
94,36,17,22,506,0,-1
94,37,17,369,325,0,-1
94,38,17,266,104,0,-1
94,39,17,458,453,0,-1
94,40,17,369,376,0,-1
94,41,17,325,458,0,-1
94,42,17,266,22,0,-1
94,43,17,22,376,0,-1
94,44,17,1,22,0,-1
94,45,17,147,506,0,-1
94,46,17,0,3,1,[376]
94,47,18,2,3,1,[144]
94,48,18,22,3,0,-1
94,49,19,3,104,1,[424]
94,50,19,3,144,0,-1
94,51,19,147,3,0,-1
94,52,20,156,3,1,[525]
94,53,20,314,3,0,-1
94,54,20,325,3,0,-1
94,55,21,369,3,1,[24]
94,56,21,424,3,0,-1
94,57,22,458,3,1,[397]
94,58,22,506,3,0,-1
94,59,22,525,3,0,-1
94,60,22,0,424,0,-1
94,61,22,424,376,0,-1
94,62,23,458,397,1,[400]
94,63,23,400,144,0,-1
94,64,23,0,144,0,-1
94,65,24,1,144,1,[223]
94,66,24,223,376,0,-1
94,67,24,24,24,0,-1
94,68,24,24,62,0,-1
94,69,24,2,62,0,-1
94,70,24,144,62,0,-1
94,71,25,397,1,1,[206]
94,72,26,206,0,1,[18]
94,73,26,18,206,0,-1
94,74,26,18,0,0,-1
94,75,26,18,400,0,-1
94,76,26,397,18,0,-1
94,77,26,1,18,0,-1
94,78,26,2,18,0,-1
94,79,26,24,18,0,-1
94,80,26,104,18,0,-1
94,81,26,525,325,0,-1
94,82,26,369,18,0,-1
94,83,26,62,18,0,-1
94,84,26,144,147,0,-1
94,85,27,0,0,1,[409]
94,86,28,376,376,1,[179]
94,87,28,18,409,0,-1
94,88,29,0,409,1,[326]
94,89,29,326,18,0,-1
94,90,29,424,156,0,-1
94,91,30,1,409,1,[396]
94,92,30,396,18,0,-1
94,93,30,396,326,0,-1
94,94,30,396,206,0,-1
94,95,30,409,409,1,[326]
94,96,30,326,326,0,-1
94,97,30,24,0,0,-1
94,98,30,369,506,0,-1
94,99,30,104,506,0,-1
94,100,30,396,397,0,-1
94,101,30,156,156,0,-1
94,102,31,525,397,1,[143]
94,103,31,325,206,0,-1
94,104,31,18,144,0,-1
94,105,31,0,143,0,-1
94,106,31,424,104,0,-1
94,107,32,397,397,1,[126]
94,108,32,126,143,0,-1
94,109,32,156,126,0,-1
94,110,33,0,126,1,[324]
94,111,33,324,266,0,-1
94,112,33,396,0,0,-1
94,113,33,0,369,0,-1
94,114,33,400,0,0,-1
94,115,33,314,0,0,-1
94,116,33,400,62,0,-1
94,117,33,144,144,0,-1
94,118,33,2,144,0,-1
94,119,34,147,326,1,[494]
94,120,34,494,147,0,-1
94,121,34,126,494,0,-1
94,122,34,326,24,0,-1
94,123,34,369,494,0,-1
94,124,34,0,147,0,-1
95,0,5,0,3,1,[376]
95,1,5,1,376,0,-1
95,2,6,2,1,1,[266]
95,3,7,266,0,1,[325]
95,4,8,376,2,1,[364]
95,5,9,364,0,1,[8]
95,6,9,325,1,0,-1
95,7,9,266,8,0,-1
95,8,9,364,376,0,-1
95,9,10,266,3,1,[458]
95,10,11,3,1,1,[156]
95,11,11,156,8,0,-1
95,12,11,156,364,0,-1
95,13,11,458,2,0,-1
95,14,11,156,266,0,-1
95,15,11,325,458,0,-1
95,16,11,376,458,0,-1
95,17,11,3,376,0,-1
95,18,12,156,0,1,[453]
95,19,13,453,3,1,[104]
95,20,14,104,156,1,[459]
95,21,14,459,266,0,-1
95,22,14,459,0,0,-1
95,23,14,8,104,0,-1
95,24,14,104,104,0,-1
95,25,15,104,364,1,[116]
95,26,15,116,0,0,-1
95,27,15,116,104,0,-1
95,28,15,116,266,0,-1
95,29,15,2,459,0,-1
95,30,15,8,116,0,-1
95,31,16,0,2,1,[314]
95,32,17,314,1,1,[62]
95,33,17,2,8,0,-1
95,34,17,314,2,0,-1
95,35,17,3,364,0,-1
95,36,17,62,2,0,-1
95,37,17,62,116,0,-1
95,38,17,1,62,0,-1
95,39,17,3,8,0,-1
95,40,17,376,453,0,-1
95,41,17,325,266,0,-1
95,42,17,459,156,0,-1
95,43,17,314,104,0,-1
95,44,17,156,314,0,-1
95,45,18,8,458,1,[307]
95,46,18,307,3,0,-1
95,47,18,62,307,0,-1
95,48,18,1,307,0,-1
95,49,19,0,0,1,[409]
95,50,19,409,453,0,-1
95,51,19,1,1,0,-1
95,52,20,2,2,1,[369]
95,53,21,62,62,1,[509]
95,54,21,116,116,0,-1
95,55,21,0,307,0,-1
95,56,22,509,509,1,[243]
95,57,23,243,243,1,[505]
95,58,23,314,314,0,-1
95,59,24,505,505,1,[101]
95,60,24,101,101,0,-1
95,61,25,376,376,1,[179]
95,62,25,179,179,0,-1
95,63,26,364,364,1,[198]
95,64,26,198,198,0,-1
95,65,26,8,8,0,-1
95,66,26,325,325,0,-1
95,67,26,307,307,0,-1
95,68,26,266,266,0,-1
95,69,26,3,3,1,[369]
95,70,26,369,369,0,-1
95,71,26,369,376,0,-1
95,72,26,458,458,0,-1
95,73,26,243,101,0,-1
95,74,26,243,198,0,-1
95,75,26,156,179,0,-1
95,76,26,179,101,0,-1
95,77,26,243,179,0,-1
95,78,26,509,101,0,-1
95,79,26,325,509,0,-1
95,80,26,0,1,1,[453]
95,81,27,2,3,1,[144]
95,82,27,8,62,0,-1
95,83,27,62,101,0,-1
95,84,27,144,156,0,-1
95,85,27,179,198,0,-1
95,86,27,243,266,0,-1
95,87,27,266,307,0,-1
95,88,27,307,314,0,-1
95,89,27,314,325,0,-1
95,90,28,364,369,1,[105]
95,91,28,376,409,0,-1
95,92,28,453,458,0,-1
95,93,28,459,505,0,-1
95,94,28,509,105,0,-1
95,95,28,3,243,0,-1
96,0,5,1,0,1,[453]
96,1,6,2,3,1,[144]
96,2,7,0,3,1,[376]
96,3,7,376,453,0,-1
96,4,8,1,2,1,[266]
96,5,8,266,1,0,-1
96,6,9,1,144,1,[223]
96,7,9,2,223,0,-1
96,8,10,2,266,1,[506]
96,9,10,376,266,0,-1
96,10,11,3,1,1,[156]
96,11,11,506,453,0,-1
96,12,11,156,1,0,-1
96,13,11,156,0,1,[453]
96,14,12,2,376,1,[364]
96,15,12,376,364,0,-1
96,16,13,364,1,1,[484]
96,17,13,364,484,0,-1
96,18,13,484,2,0,-1
96,19,13,484,506,0,-1
96,20,14,364,2,1,[214]
96,21,14,156,214,0,-1
96,22,15,156,2,1,[147]
96,23,15,223,214,0,-1
96,24,15,214,1,0,-1
96,25,15,214,3,0,-1
96,26,15,214,266,0,-1
96,27,15,147,3,0,-1
96,28,15,484,144,0,-1
96,29,15,147,144,0,-1
96,30,15,484,453,0,-1
96,31,15,147,266,0,-1
96,32,15,506,214,0,-1
96,33,16,147,2,1,[309]
96,34,16,214,309,0,-1
96,35,16,223,309,0,-1
96,36,16,156,147,0,-1
96,37,16,309,156,0,-1
96,38,17,364,0,1,[8]
96,39,17,0,8,0,-1
96,40,17,3,8,0,-1
96,41,17,8,2,0,-1
96,42,17,147,8,0,-1
96,43,17,8,1,0,-1
96,44,17,364,453,0,-1
96,45,17,309,8,0,-1
96,46,17,266,309,1,[506]
96,47,17,309,1,1,[506]
96,48,17,266,223,0,-1
96,49,17,156,8,0,-1
96,50,17,484,0,0,-1
96,51,17,484,8,0,-1
96,52,18,214,364,1,[198]
96,53,18,1,198,0,-1
96,54,19,0,198,1,[366]
96,55,19,198,366,0,-1
96,56,19,366,8,0,-1
96,57,19,198,3,0,-1
96,58,19,309,366,0,-1
96,59,19,3,506,0,-1
96,60,19,506,8,0,-1
96,61,19,198,8,0,-1
96,62,19,8,144,0,-1
96,63,19,453,8,0,-1
96,64,19,364,366,0,-1
96,65,20,3,266,1,[458]
96,66,20,458,484,0,-1
96,67,21,8,458,1,[307]
97,0,5,0,1,1,[453]
97,1,6,1,3,1,[156]
97,2,7,453,2,1,[200]
97,3,8,156,3,1,[525]
97,4,9,3,0,1,[376]
97,5,9,376,1,0,-1
97,6,10,2,156,1,[147]
97,7,10,0,147,0,-1
97,8,10,525,1,0,-1
97,9,10,453,0,0,-1
97,10,11,2,376,1,[364]
97,11,11,376,364,0,-1
97,12,11,525,364,0,-1
97,13,11,3,364,0,-1
97,14,11,376,525,0,-1
97,15,12,364,2,1,[214]
97,16,13,364,214,1,[198]
97,17,13,3,198,0,-1
97,18,13,2,214,0,-1
97,19,14,364,198,1,[181]
97,20,14,181,198,0,-1
97,21,14,214,181,0,-1
97,22,14,376,181,0,-1
97,23,14,525,200,0,-1
97,24,14,214,198,0,-1
97,25,14,181,364,0,-1
97,26,14,200,198,0,-1
97,27,15,2,1,1,[266]
97,28,15,376,266,0,-1
97,29,15,200,181,0,-1
97,30,15,214,266,0,-1
97,31,15,156,266,0,-1
97,32,15,376,453,0,-1
97,33,16,3,266,1,[458]
97,34,16,2,458,0,-1
97,35,16,458,266,0,-1
97,36,16,214,458,0,-1
97,37,16,364,266,0,-1
97,38,16,2,181,0,-1
97,39,16,147,458,0,-1
97,40,16,458,200,0,-1
97,41,17,2,147,1,[309]
97,42,17,2,309,0,-1
97,43,17,3,309,0,-1
97,44,17,309,458,0,-1
97,45,17,309,200,0,-1
97,46,17,525,309,0,-1
97,47,17,309,364,0,-1
97,48,17,156,309,0,-1
97,49,17,2,198,0,-1
97,50,17,156,147,0,-1
97,51,17,214,525,0,-1
97,52,17,0,200,0,-1
97,53,17,458,156,0,-1
97,54,17,156,198,0,-1
97,55,17,309,214,0,-1
97,56,17,1,181,0,-1
97,57,17,525,181,0,-1
97,58,17,1,266,0,-1
98,0,5,1,2,1,[266]
98,1,6,0,2,1,[314]
98,2,6,314,266,0,-1
98,3,7,314,1,1,[62]
98,4,7,62,314,0,-1
98,5,8,266,3,1,[458]
98,6,9,3,0,1,[376]
98,7,9,376,458,0,-1
98,8,9,376,266,0,-1
98,9,9,376,62,0,-1
98,10,9,3,376,0,-1
98,11,10,1,0,1,[453]
98,12,11,453,3,1,[104]
98,13,11,104,1,0,-1
98,14,11,104,458,0,-1
98,15,11,0,104,1,[376]
98,16,11,376,453,0,-1
98,17,11,1,62,0,-1
98,18,12,2,266,1,[506]
98,19,12,506,0,0,-1
98,20,12,506,458,0,-1
98,21,12,314,506,0,-1
98,22,13,2,3,1,[144]
98,23,13,144,506,0,-1
98,24,13,144,0,0,-1
98,25,14,1,144,1,[223]
98,26,14,223,144,0,-1
98,27,14,0,223,0,-1
98,28,14,144,458,0,-1
98,29,14,223,266,0,-1
98,30,14,144,62,0,-1
98,31,14,0,62,0,-1
98,32,14,1,1,0,-1
98,33,14,314,223,0,-1
98,34,14,104,144,0,-1
98,35,15,0,266,1,[325]
98,36,15,325,325,0,-1
98,37,16,458,1,1,[294]
98,38,16,294,325,0,-1
98,39,17,294,223,1,[65]
98,40,17,62,65,0,-1
98,41,18,65,294,1,[222]
98,42,18,222,294,0,-1
98,43,18,453,144,0,-1
98,44,18,294,62,0,-1
98,45,18,0,65,0,-1
98,46,18,65,222,0,-1
98,47,18,223,222,0,-1
98,48,18,3,65,0,-1
98,49,19,294,458,1,[52]
98,50,20,376,2,1,[364]
98,51,21,364,1,1,[484]
98,52,21,484,484,0,-1
98,53,21,484,364,0,-1
98,54,21,484,144,0,-1
98,55,21,223,484,0,-1
98,56,21,376,364,0,-1
98,57,22,2,364,1,[214]
98,58,23,214,364,1,[198]
98,59,23,198,1,0,-1
98,60,23,198,376,0,-1
98,61,23,0,484,0,-1
98,62,23,214,198,0,-1
98,63,24,314,214,1,[469]
98,64,24,469,484,0,-1
98,65,24,469,1,0,-1
98,66,24,214,104,0,-1
98,67,24,469,198,0,-1
98,68,24,214,469,0,-1
98,69,24,266,222,0,-1
98,70,24,469,506,0,-1
98,71,24,52,469,0,-1
98,72,24,65,52,0,-1
98,73,24,3,469,0,-1
98,74,24,469,453,0,-1
98,75,24,2,325,0,-1
98,76,24,266,294,0,-1
98,77,24,198,314,0,-1
98,78,24,62,52,0,-1
98,79,24,458,469,0,-1
98,80,24,314,484,0,-1
98,81,24,314,469,0,-1
98,82,24,469,266,0,-1
98,83,25,364,198,1,[181]
98,84,25,364,181,0,-1
98,85,25,181,214,0,-1
98,86,25,198,181,0,-1
98,87,25,469,181,0,-1
98,88,25,181,1,0,-1
98,89,25,314,181,0,-1
98,90,25,376,181,0,-1
98,91,25,0,181,0,-1
98,92,25,181,3,0,-1
98,93,25,1,52,0,-1
98,94,25,469,144,0,-1
98,95,25,223,181,0,-1
98,96,25,458,266,0,-1
98,97,25,198,144,0,-1
98,98,25,294,0,0,-1
98,99,25,2,222,0,-1
98,100,25,484,198,0,-1
98,101,25,469,364,0,-1
98,102,25,1,453,0,-1
98,103,25,314,2,0,-1
98,104,26,52,52,1,[406]
98,105,26,364,406,0,-1
98,106,26,181,406,0,-1
98,107,26,406,52,0,-1
98,108,26,406,406,0,-1
98,109,26,325,266,0,-1
98,110,26,314,376,0,-1
98,111,26,266,52,0,-1
98,112,26,223,65,0,-1
98,113,26,1,65,0,-1
98,114,26,266,65,0,-1
98,115,26,181,104,0,-1
98,116,27,294,52,1,[473]
98,117,28,222,473,1,[41]
98,118,28,41,473,0,-1
98,119,28,222,41,0,-1
98,120,28,473,52,0,-1
98,121,29,364,458,1,[307]
98,122,29,307,325,0,-1
98,123,29,406,307,0,-1
98,124,29,181,307,0,-1
98,125,29,307,458,0,-1
98,126,29,307,1,0,-1
98,127,29,1,294,0,-1
98,128,29,198,307,0,-1
98,129,29,41,52,0,-1
98,130,29,506,2,0,-1
98,131,29,506,473,0,-1
99,0,5,0,1,1,[453]
99,1,6,2,0,1,[314]
99,2,7,453,3,1,[104]
99,3,7,1,104,0,-1
99,4,8,104,0,1,[376]
99,5,9,1,314,1,[62]
99,6,9,0,453,0,-1
99,7,9,62,1,0,-1
99,8,9,2,314,0,-1
99,9,9,376,62,0,-1
99,10,9,3,0,1,[376]
99,11,9,1,376,0,-1
99,12,10,3,2,1,[144]
99,13,11,1,144,1,[223]
99,14,11,62,223,0,-1
99,15,11,223,223,0,-1
99,16,11,0,223,0,-1
99,17,11,62,144,0,-1
99,18,12,3,104,1,[424]
99,19,12,376,424,0,-1
99,20,12,3,424,0,-1
99,21,12,104,144,0,-1
99,22,13,424,2,1,[238]
99,23,13,424,238,0,-1
99,24,13,3,238,0,-1
99,25,13,223,144,0,-1
99,26,13,238,0,0,-1
99,27,13,453,62,0,-1
99,28,13,314,238,0,-1
99,29,13,62,104,0,-1
99,30,13,144,3,0,-1
100,0,5,0,3,1,[376]
100,1,6,2,1,1,[266]
100,2,6,266,376,0,-1
100,3,7,266,3,1,[458]
100,4,8,1,0,1,[453]
100,5,8,458,266,0,-1
100,6,9,3,453,1,[104]
100,7,9,376,104,0,-1
100,8,10,376,376,1,[179]
100,9,11,376,2,1,[364]
100,10,12,364,364,1,[198]
100,11,12,453,453,0,-1
100,12,12,266,179,0,-1
100,13,13,0,266,1,[325]
100,14,14,364,1,1,[484]
100,15,15,364,0,1,[8]
100,16,15,8,3,0,-1
100,17,15,1,8,0,-1
100,18,15,0,484,0,-1
100,19,15,198,198,0,-1
100,20,15,8,453,0,-1
100,21,15,1,484,0,-1
100,22,16,1,3,1,[156]
100,23,16,1,156,0,-1
100,24,16,179,156,0,-1
100,25,17,104,156,1,[459]
100,26,17,459,0,0,-1
100,27,17,459,1,0,-1
100,28,18,3,3,1,[369]
100,29,19,3,369,1,[24]
100,30,19,24,484,0,-1
100,31,19,179,24,0,-1
100,32,19,24,364,0,-1
100,33,19,24,325,0,-1
100,34,19,8,104,0,-1
100,35,19,156,156,0,-1
100,36,19,8,156,0,-1
100,37,19,179,376,0,-1
100,38,19,458,459,0,-1
100,39,19,459,459,0,-1
100,40,20,2,3,1,[144]
100,41,20,144,0,0,-1
100,42,20,144,364,0,-1
100,43,20,484,458,0,-1
100,44,20,369,369,0,-1
100,45,20,369,156,0,-1
100,46,20,24,198,0,-1
100,47,20,198,8,0,-1
100,48,20,8,8,0,-1
100,49,21,0,0,1,[409]
100,50,21,376,409,0,-1
100,51,21,24,24,0,-1
100,52,21,266,409,0,-1
100,53,21,325,364,0,-1
100,54,21,409,325,0,-1
101,0,5,0,1,1,[453]
101,1,6,3,453,1,[104]
101,2,7,2,104,1,[185]
101,3,7,185,3,0,-1
101,4,8,1,2,1,[266]
101,5,8,453,0,0,-1
101,6,8,104,266,0,-1
101,7,9,266,0,1,[325]
101,8,9,266,325,0,-1
101,9,9,2,325,0,-1
101,10,10,2,266,1,[506]
101,11,10,506,453,0,-1
101,12,10,3,506,0,-1
101,13,10,0,506,0,-1
101,14,10,506,266,0,-1
101,15,10,185,104,0,-1
101,16,11,2,0,1,[314]
101,17,11,266,314,0,-1
101,18,12,314,1,1,[62]
101,19,12,62,1,0,-1
101,20,12,62,506,0,-1
101,21,12,3,62,0,-1
101,22,12,185,62,0,-1
101,23,12,266,62,0,-1
101,24,12,2,62,0,-1
101,25,12,62,314,0,-1
101,26,12,325,314,0,-1
101,27,12,2,314,0,-1
101,28,12,314,506,0,-1
101,29,12,325,325,0,-1
101,30,12,104,325,0,-1
102,0,5,1,3,1,[156]
102,1,6,2,1,1,[266]
102,2,6,266,156,0,-1
102,3,7,3,156,1,[525]
102,4,7,525,266,0,-1
102,5,7,3,525,0,-1
102,6,7,2,525,0,-1
102,7,8,0,1,1,[453]
102,8,8,453,525,0,-1
102,9,9,525,156,1,[246]
102,10,10,2,156,1,[147]
102,11,10,147,246,0,-1
102,12,11,0,3,1,[376]
102,13,11,453,376,0,-1
102,14,11,156,376,0,-1
102,15,12,266,3,1,[458]
102,16,12,458,453,0,-1
102,17,13,0,2,1,[314]
102,18,13,314,246,0,-1
102,19,13,246,266,0,-1
102,20,13,147,147,0,-1
102,21,13,156,147,0,-1
102,22,13,246,1,0,-1
102,23,13,314,525,0,-1
102,24,13,266,376,0,-1
102,25,13,376,246,0,-1
102,26,14,2,2,1,[369]
102,27,14,156,156,0,-1
102,28,14,369,369,0,-1
102,29,15,0,0,1,[409]
102,30,15,1,1,0,-1
102,31,15,3,3,1,[369]
102,32,15,246,246,0,-1
102,33,15,266,266,0,-1
102,34,15,369,314,0,-1
102,35,15,409,266,0,-1
102,36,15,453,409,0,-1
102,37,15,458,376,0,-1
102,38,16,458,525,1,[397]
102,39,17,397,397,1,[126]
102,40,18,376,376,1,[179]
102,41,18,525,525,0,-1
102,42,18,369,409,0,-1
102,43,18,3,126,0,-1
102,44,18,126,179,0,-1
102,45,18,179,179,0,-1
102,46,18,376,397,0,-1
102,47,18,1,525,0,-1
102,48,19,1,458,1,[294]
102,49,20,294,453,1,[57]
102,50,20,57,409,0,-1
102,51,20,294,314,0,-1
102,52,20,2,57,0,-1
102,53,21,0,397,1,[43]
102,54,21,43,57,0,-1
102,55,21,3,57,0,-1
102,56,21,57,57,0,-1
102,57,21,294,294,0,-1
102,58,21,314,314,0,-1
102,59,21,57,458,0,-1
102,60,21,43,3,0,-1
102,61,22,43,525,1,[143]
102,62,22,143,156,0,-1
102,63,23,294,156,1,[154]
102,64,23,154,147,0,-1
102,65,23,1,43,0,-1
102,66,23,143,3,0,-1
102,67,23,1,294,0,-1
102,68,23,143,154,0,-1
102,69,23,1,154,0,-1
102,70,24,294,154,1,[529]
102,71,24,529,156,0,-1
102,72,24,143,57,0,-1
102,73,24,43,409,0,-1
102,74,24,409,529,0,-1
102,75,24,529,179,0,-1
102,76,24,453,154,0,-1
102,77,24,143,147,0,-1
102,78,24,126,409,0,-1
102,79,24,154,154,0,-1
102,80,24,156,179,0,-1
102,81,24,525,529,0,-1
102,82,24,458,529,0,-1
102,83,24,154,529,0,-1
102,84,24,294,0,0,-1
102,85,24,529,294,0,-1
102,86,24,529,246,0,-1
102,87,25,3,2,1,[144]
102,88,25,126,144,0,-1
102,89,25,453,144,0,-1
102,90,25,529,144,0,-1
102,91,25,147,529,0,-1
102,92,25,144,43,0,-1
102,93,25,529,2,0,-1
102,94,26,144,1,1,[223]
102,95,26,223,179,0,-1
102,96,26,458,223,0,-1
102,97,26,223,223,0,-1
102,98,26,144,144,0,-1
102,99,26,223,376,0,-1
102,100,27,369,3,1,[24]
102,101,27,409,24,0,-1
102,102,27,24,529,0,-1
102,103,27,43,24,0,-1
102,104,27,314,24,0,-1
102,105,27,397,24,0,-1
102,106,27,24,266,0,-1
102,107,27,525,24,0,-1
102,108,27,147,458,0,-1
102,109,27,43,2,0,-1
102,110,28,3,294,1,[390]
102,111,28,126,390,0,-1
102,112,28,3,24,0,-1
102,113,28,376,24,0,-1
102,114,28,390,57,0,-1
102,115,28,2,246,0,-1
102,116,28,3,390,0,-1
102,117,28,24,294,0,-1
102,118,28,376,57,0,-1
102,119,28,453,126,0,-1
102,120,28,369,390,0,-1
102,121,29,1,223,1,[160]
102,122,30,160,156,1,[25]
102,123,30,43,25,0,-1
102,124,30,1,25,0,-1
102,125,30,25,25,0,-1
102,126,30,143,144,0,-1
102,127,30,223,160,0,-1
102,128,30,160,25,0,-1
102,129,30,24,25,0,-1
102,130,30,43,294,0,-1
102,131,30,458,390,0,-1
102,132,30,390,294,0,-1
102,133,31,2,266,1,[506]
102,134,31,506,506,0,-1
102,135,31,506,529,0,-1
102,136,31,2,506,0,-1
102,137,31,506,160,0,-1
102,138,31,506,1,0,-1
102,139,31,24,160,0,-1
102,140,31,156,154,0,-1
102,141,31,246,506,0,-1
102,142,31,3,246,0,-1
102,143,31,1,179,0,-1
102,144,31,0,160,0,-1
102,145,31,409,160,0,-1
102,146,31,0,246,0,-1
102,147,31,294,266,0,-1
102,148,31,25,294,0,-1
102,149,31,409,397,1,[43]
102,150,31,43,126,0,-1
102,151,31,143,390,0,-1
102,152,31,160,160,0,-1
102,153,31,266,314,0,-1
102,154,31,156,458,0,-1
102,155,31,294,369,0,-1
102,156,31,1,529,0,-1
102,157,31,2,24,0,-1
102,158,31,154,57,0,-1
102,159,32,223,294,1,[65]
102,160,33,294,65,1,[222]
102,161,33,65,222,0,-1
102,162,33,24,222,0,-1
102,163,33,223,24,0,-1
102,164,33,222,25,0,-1
102,165,33,294,222,0,-1
102,166,33,25,57,0,-1
102,167,34,529,223,1,[145]
102,168,34,222,145,0,-1
102,169,34,65,145,0,-1
102,170,34,294,145,0,-1
102,171,34,160,2,0,-1
102,172,34,145,397,0,-1
102,173,34,145,43,0,-1
102,174,34,145,0,0,-1
102,175,34,156,1,0,-1
102,176,34,156,0,1,[453]
102,177,34,156,453,0,-1
102,178,34,223,25,0,-1
102,179,34,43,65,0,-1
102,180,34,0,154,0,-1
102,181,34,0,25,0,-1
102,182,34,147,145,0,-1
102,183,34,24,24,0,-1
102,184,34,65,65,0,-1
102,185,34,25,246,0,-1
102,186,34,126,65,0,-1
102,187,34,57,65,0,-1
102,188,34,376,145,0,-1
102,189,34,43,43,0,-1
102,190,34,453,453,0,-1
102,191,34,506,458,0,-1
102,192,34,145,25,0,-1
102,193,34,57,126,0,-1
102,194,34,222,2,0,-1
102,195,34,222,458,0,-1
102,196,34,145,144,0,-1
102,197,34,65,2,0,-1
102,198,34,458,458,0,-1
102,199,34,147,397,0,-1
102,200,34,369,43,0,-1
103,0,5,0,3,1,[376]
103,1,6,1,2,1,[266]
103,2,6,266,376,0,-1
103,3,7,0,2,1,[314]
103,4,7,1,1,0,-1
103,5,7,2,314,0,-1
103,6,7,3,376,0,-1
103,7,8,3,266,1,[458]
103,8,8,314,266,0,-1
103,9,9,2,2,1,[369]
103,10,10,3,369,1,[24]
103,11,10,266,266,0,-1
103,12,10,369,24,0,-1
103,13,11,458,1,1,[294]
103,14,11,294,24,0,-1
103,15,12,3,2,1,[144]
103,16,12,144,144,0,-1
103,17,13,1,144,1,[223]
103,18,13,294,294,0,-1
103,19,13,24,24,0,-1
103,20,13,3,3,1,[369]
103,21,13,223,144,0,-1
103,22,14,294,458,1,[52]
103,23,14,294,266,0,-1
103,24,15,294,52,1,[473]
103,25,15,52,144,0,-1
103,26,15,52,266,0,-1
104,0,5,1,2,1,[266]
104,1,6,266,0,1,[325]
104,2,7,2,0,1,[314]
104,3,8,3,1,1,[156]
104,4,8,325,156,0,-1
104,5,8,325,266,0,-1
104,6,9,0,156,1,[453]
104,7,10,1,314,1,[62]
104,8,10,62,156,0,-1
104,9,11,62,62,1,[509]
104,10,11,509,1,0,-1
104,11,11,266,314,0,-1
104,12,12,453,3,1,[104]
104,13,12,104,453,0,-1
104,14,13,3,104,1,[424]
104,15,14,0,104,1,[376]
104,16,14,104,1,0,-1
104,17,14,424,156,0,-1
104,18,14,424,0,0,-1
104,19,14,424,266,0,-1
104,20,14,3,376,0,-1
104,21,15,3,2,1,[144]
104,22,15,0,3,1,[376]
104,23,16,144,1,1,[223]
104,24,16,2,223,0,-1
104,25,16,0,223,0,-1
104,26,17,1,223,1,[160]
104,27,17,160,1,0,-1
104,28,17,160,2,0,-1
104,29,17,0,160,0,-1
104,30,17,160,314,0,-1
104,31,17,3,424,0,-1
104,32,17,223,160,0,-1
104,33,17,1,266,0,-1
104,34,17,2,314,0,-1
104,35,17,0,325,0,-1
104,36,17,156,156,0,-1
104,37,17,1,1,0,-1
104,38,18,2,2,1,[369]
104,39,18,1,369,0,-1
104,40,18,0,369,0,-1
104,41,18,369,2,0,-1
104,42,18,223,369,0,-1
104,43,18,369,156,0,-1
104,44,18,1,0,1,[453]
104,45,18,325,369,0,-1
104,46,18,314,325,0,-1
104,47,18,62,3,0,-1
104,48,18,104,62,0,-1
104,49,18,156,144,0,-1
104,50,19,160,156,1,[25]
104,51,19,160,25,0,-1
104,52,19,266,223,0,-1
104,53,19,376,369,0,-1
104,54,19,424,376,0,-1
104,55,19,453,509,0,-1
105,0,5,1,2,1,[266]
105,1,6,0,266,1,[325]
105,2,7,3,1,1,[156]
105,3,7,156,325,0,-1
105,4,8,156,0,1,[453]
105,5,8,156,453,0,-1
105,6,9,2,156,1,[147]
105,7,9,147,156,0,-1
105,8,9,1,453,0,-1
105,9,9,0,1,1,[453]
105,10,9,325,0,0,-1
105,11,9,325,1,0,-1
105,12,10,2,3,1,[144]
105,13,10,147,1,0,-1
105,14,10,0,147,0,-1
105,15,10,1,1,0,-1
105,16,10,325,266,0,-1
105,17,10,3,144,0,-1
105,18,10,0,144,0,-1
105,19,11,2,0,1,[314]
105,20,12,3,0,1,[376]
105,21,12,376,314,0,-1
105,22,12,376,453,0,-1
105,23,13,144,1,1,[223]
105,24,13,156,156,0,-1
105,25,13,223,376,0,-1
105,26,13,147,266,0,-1
105,27,13,314,453,0,-1
105,28,13,156,223,0,-1
105,29,13,223,314,0,-1
105,30,13,325,223,0,-1
105,31,13,325,376,0,-1
105,32,13,3,223,0,-1
105,33,13,144,314,0,-1
105,34,13,223,0,0,-1
105,35,13,0,314,0,-1
105,36,13,0,376,0,-1
105,37,13,0,453,0,-1
105,38,13,1,156,0,-1
105,39,14,1,223,1,[160]
105,40,14,0,160,0,-1
105,41,14,1,160,0,-1
105,42,14,1,266,0,-1
105,43,15,1,314,1,[62]
105,44,15,0,62,0,-1
105,45,15,1,376,0,-1
105,46,15,1,62,0,-1
105,47,15,62,2,0,-1
105,48,15,144,2,0,-1
105,49,16,147,2,1,[309]
105,50,17,309,0,1,[382]
105,51,18,309,1,1,[506]
105,52,18,506,0,0,-1
105,53,18,382,1,0,-1
105,54,18,506,2,0,-1
105,55,18,62,3,0,-1
105,56,18,382,506,0,-1
105,57,18,309,506,0,-1
105,58,18,160,506,0,-1
105,59,19,309,382,1,[516]
105,60,19,506,516,0,-1
105,61,19,516,156,0,-1
105,62,19,516,309,0,-1
