id,trial,inventory,first,second,success,results,emp_value,group,age
C-33,21,13,506,309,0,-1,0.0,Children,7.0
C-33,22,13,147,309,0,-1,0.0,Children,7.0
C-33,23,13,525,309,0,-1,0.0,Children,7.0
C-33,24,13,147,0,0,-1,0.0,Children,7.0
C-33,25,14,314,1,1,[62],2.0,Children,7.0
C-33,26,14,62,1,0,-1,0.0,Children,7.0
C-33,27,14,147,62,0,-1,0.0,Children,7.0
C-33,28,14,147,3,0,-1,0.0,Children,7.0
C-33,29,14,62,506,0,-1,0.0,Children,7.0
C-33,30,14,62,0,0,-1,0.0,Children,7.0
C-33,31,14,314,309,0,-1,0.0,Children,7.0
C-33,32,14,309,453,0,-1,0.0,Children,7.0
C-33,33,14,453,525,0,-1,0.0,Children,7.0
C-33,34,14,147,506,0,-1,0.0,Children,7.0
C-33,35,15,3,2,1,[144],2.0,Children,7.0
C-33,36,15,144,266,0,-1,0.0,Children,7.0
C-33,37,15,62,144,0,-1,0.0,Children,7.0
C-33,38,15,266,309,1,[506],2.0,Children,7.0
C-33,39,15,376,453,0,-1,0.0,Children,7.0
C-33,40,15,453,506,0,-1,0.0,Children,7.0
C-33,41,15,506,525,0,-1,0.0,Children,7.0
C-33,42,15,0,506,0,-1,0.0,Children,7.0
C-33,43,15,0,144,0,-1,0.0,Children,7.0
C-33,44,15,506,3,0,-1,0.0,Children,7.0
C-33,45,16,0,266,1,[325],0.0,Children,7.0
C-33,46,16,325,0,0,-1,0.0,Children,7.0
C-33,47,16,266,325,0,-1,0.0,Children,7.0
C-33,48,16,506,1,0,-1,0.0,Children,7.0
C-33,49,16,506,325,0,-1,0.0,Children,7.0
C-33,50,16,325,144,0,-1,0.0,Children,7.0
C-33,51,16,325,156,0,-1,0.0,Children,7.0
C-33,52,16,1,147,0,-1,0.0,Children,7.0
C-33,53,16,325,62,0,-1,0.0,Children,7.0
C-34,0,5,0,3,1,[376],9.0,Children,8.0
C-34,1,5,376,3,0,-1,0.0,Children,8.0
C-34,2,6,2,1,1,[266],6.0,Children,8.0
C-34,3,6,376,266,0,-1,0.0,Children,8.0
C-34,4,7,0,266,1,[325],0.0,Children,8.0
C-34,5,7,2,325,0,-1,0.0,Children,8.0
C-34,6,7,0,325,0,-1,0.0,Children,8.0
C-34,7,7,1,1,0,-1,0.0,Children,8.0
C-34,8,7,325,1,0,-1,0.0,Children,8.0
C-34,9,7,325,325,0,-1,0.0,Children,8.0
C-34,10,8,0,1,1,[453],4.0,Children,8.0
C-34,11,8,453,325,0,-1,0.0,Children,8.0
C-34,12,9,2,453,1,[200],0.0,Children,8.0
C-34,13,9,200,1,0,-1,0.0,Children,8.0
C-34,14,9,325,200,0,-1,0.0,Children,8.0
C-34,15,9,200,200,0,-1,0.0,Children,8.0
C-34,16,9,1,453,0,-1,0.0,Children,8.0
C-34,17,9,453,266,0,-1,0.0,Children,8.0
C-34,18,9,266,325,0,-1,0.0,Children,8.0
C-34,19,10,2,3,1,[144],2.0,Children,8.0
C-34,20,11,2,266,1,[506],2.0,Children,8.0
C-34,21,12,2,376,1,[364],19.0,Children,8.0
C-34,22,12,506,200,0,-1,0.0,Children,8.0
C-34,23,13,1,364,1,[484],0.0,Children,8.0
C-34,24,14,144,1,1,[223],4.0,Children,8.0
C-34,25,14,266,223,0,-1,0.0,Children,8.0
C-34,26,15,364,0,1,[8],1.0,Children,8.0
C-34,27,15,484,200,0,-1,0.0,Children,8.0
C-34,28,15,223,144,0,-1,0.0,Children,8.0
C-34,29,15,266,144,0,-1,0.0,Children,8.0
C-34,30,15,506,453,0,-1,0.0,Children,8.0
C-34,31,15,3,8,0,-1,0.0,Children,8.0
C-34,32,15,484,0,0,-1,0.0,Children,8.0
C-34,33,15,364,376,0,-1,0.0,Children,8.0
C-34,34,15,506,223,0,-1,0.0,Children,8.0
C-34,35,15,144,506,0,-1,0.0,Children,8.0
C-34,36,15,0,223,0,-1,0.0,Children,8.0
C-34,37,15,1,8,0,-1,0.0,Children,8.0
C-34,38,15,325,376,0,-1,0.0,Children,8.0
C-34,39,15,506,325,0,-1,0.0,Children,8.0
C-34,40,15,2,200,0,-1,0.0,Children,8.0
C-34,41,15,200,266,0,-1,0.0,Children,8.0
C-34,42,16,0,0,1,[409],21.0,Children,8.0
C-34,43,17,2,2,1,[369],8.0,Children,8.0
C-34,44,17,369,409,0,-1,0.0,Children,8.0
C-34,45,17,369,1,0,-1,0.0,Children,8.0
C-34,46,17,369,369,0,-1,0.0,Children,8.0
C-34,47,17,369,2,0,-1,0.0,Children,8.0
C-34,48,17,2,409,0,-1,0.0,Children,8.0
C-34,49,18,364,369,1,[105],2.0,Children,8.0
C-34,50,18,105,1,0,-1,0.0,Children,8.0
C-34,51,18,105,3,0,-1,0.0,Children,8.0
C-34,52,19,1,409,1,[396],1.0,Children,8.0
C-34,53,19,396,0,0,-1,0.0,Children,8.0
C-34,54,19,396,266,0,-1,0.0,Children,8.0
C-34,55,19,396,1,0,-1,0.0,Children,8.0
C-34,56,20,266,369,1,[213],0.0,Children,8.0
C-34,57,20,213,1,0,-1,0.0,Children,8.0
C-34,58,20,213,0,0,-1,0.0,Children,8.0
C-34,59,20,213,409,0,-1,0.0,Children,8.0
C-34,60,20,105,213,0,-1,0.0,Children,8.0
C-34,61,20,2,105,0,-1,0.0,Children,8.0
C-34,62,20,223,484,0,-1,0.0,Children,8.0
C-34,63,20,266,105,0,-1,0.0,Children,8.0
C-34,64,20,396,409,0,-1,0.0,Children,8.0
C-34,65,20,2,506,0,-1,0.0,Children,8.0
C-34,66,20,200,3,0,-1,0.0,Children,8.0
C-34,67,20,369,396,0,-1,0.0,Children,8.0
C-34,68,20,213,369,0,-1,0.0,Children,8.0
C-34,69,20,213,266,0,-1,0.0,Children,8.0
C-34,70,20,484,1,0,-1,0.0,Children,8.0
C-34,71,20,3,484,0,-1,0.0,Children,8.0
C-34,72,20,3,3,1,[369],8.0,Children,8.0
C-34,73,20,8,8,0,-1,0.0,Children,8.0
C-34,74,20,105,105,0,-1,0.0,Children,8.0
C-34,75,20,144,144,0,-1,0.0,Children,8.0
C-34,76,21,2,364,1,[214],8.0,Children,8.0
C-34,77,22,364,214,1,[198],4.0,Children,8.0
C-34,78,23,0,198,1,[366],4.0,Children,8.0
C-34,79,23,214,200,0,-1,0.0,Children,8.0
C-34,80,24,214,0,1,[127],0.0,Children,8.0
C-34,81,24,3,127,0,-1,0.0,Children,8.0
C-34,82,24,453,127,0,-1,0.0,Children,8.0
C-34,83,24,214,127,0,-1,0.0,Children,8.0
C-34,84,24,127,8,0,-1,0.0,Children,8.0
C-34,85,24,127,1,0,-1,0.0,Children,8.0
C-34,86,24,2,127,0,-1,0.0,Children,8.0
C-34,87,24,198,2,0,-1,0.0,Children,8.0
C-34,88,24,266,198,0,-1,0.0,Children,8.0
C-34,89,24,409,8,0,-1,0.0,Children,8.0
C-34,90,24,8,0,0,-1,0.0,Children,8.0
C-34,91,24,366,396,0,-1,0.0,Children,8.0
C-34,92,24,144,3,0,-1,0.0,Children,8.0
C-34,93,24,198,198,0,-1,0.0,Children,8.0
C-34,94,24,214,214,0,-1,0.0,Children,8.0
C-34,95,24,213,213,0,-1,0.0,Children,8.0
C-34,96,24,213,214,0,-1,0.0,Children,8.0
C-34,97,24,213,366,0,-1,0.0,Children,8.0
C-34,98,24,396,213,0,-1,0.0,Children,8.0
C-34,99,24,484,127,0,-1,0.0,Children,8.0
C-34,100,24,223,366,0,-1,0.0,Children,8.0
C-34,101,24,223,409,0,-1,0.0,Children,8.0
C-34,102,24,409,144,0,-1,0.0,Children,8.0
C-34,103,24,2,8,0,-1,0.0,Children,8.0
C-34,104,24,2,213,0,-1,0.0,Children,8.0
C-34,105,24,2,214,0,-1,0.0,Children,8.0
C-34,106,24,366,364,0,-1,0.0,Children,8.0
C-34,107,24,127,506,0,-1,0.0,Children,8.0
C-34,108,24,325,198,0,-1,0.0,Children,8.0
C-34,109,24,506,1,0,-1,0.0,Children,8.0
C-34,110,24,366,2,0,-1,0.0,Children,8.0
C-34,111,24,2,396,0,-1,0.0,Children,8.0
C-34,112,24,2,484,0,-1,0.0,Children,8.0
C-34,113,25,0,2,1,[314],4.0,Children,8.0
C-34,114,26,314,1,1,[62],2.0,Children,8.0
C-34,115,26,62,314,0,-1,0.0,Children,8.0
C-34,116,26,62,1,0,-1,0.0,Children,8.0
C-34,117,27,314,364,1,[469],5.0,Children,8.0
C-34,118,27,469,0,0,-1,0.0,Children,8.0
C-34,119,27,62,2,0,-1,0.0,Children,8.0
C-34,120,27,62,469,0,-1,0.0,Children,8.0
C-34,121,27,469,144,0,-1,0.0,Children,8.0
C-34,122,27,213,314,0,-1,0.0,Children,8.0
C-34,123,27,2,314,0,-1,0.0,Children,8.0
C-34,124,27,469,8,0,-1,0.0,Children,8.0
C-34,125,27,469,469,0,-1,0.0,Children,8.0
C-34,126,27,366,366,0,-1,0.0,Children,8.0
C-34,127,27,409,366,0,-1,0.0,Children,8.0
C-34,128,27,0,105,0,-1,0.0,Children,8.0
C-34,129,27,314,3,0,-1,0.0,Children,8.0
C-34,130,27,314,266,0,-1,0.0,Children,8.0
C-34,131,27,314,200,0,-1,0.0,Children,8.0
C-34,132,27,453,314,0,-1,0.0,Children,8.0
C-34,133,27,469,105,0,-1,0.0,Children,8.0
C-34,134,27,213,3,0,-1,0.0,Children,8.0
C-34,135,27,484,409,0,-1,0.0,Children,8.0
C-34,136,27,62,409,0,-1,0.0,Children,8.0
C-34,137,27,364,469,0,-1,0.0,Children,8.0
C-34,138,27,2,469,0,-1,0.0,Children,8.0
C-34,139,27,127,376,0,-1,0.0,Children,8.0
C-34,140,27,506,506,0,-1,0.0,Children,8.0
C-34,141,27,506,0,0,-1,0.0,Children,8.0
C-34,142,28,409,506,1,[255],1.0,Children,8.0
C-34,143,28,255,506,0,-1,0.0,Children,8.0
C-34,144,28,255,214,0,-1,0.0,Children,8.0
C-34,145,28,255,376,0,-1,0.0,Children,8.0
C-34,146,28,255,62,0,-1,0.0,Children,8.0
C-34,147,28,506,62,0,-1,0.0,Children,8.0
C-34,148,28,255,364,0,-1,0.0,Children,8.0
C-34,149,28,255,200,0,-1,0.0,Children,8.0
C-34,150,28,255,144,0,-1,0.0,Children,8.0
C-34,151,28,255,1,0,-1,0.0,Children,8.0
C-34,152,28,62,213,0,-1,0.0,Children,8.0
C-34,153,28,213,255,0,-1,0.0,Children,8.0
C-34,154,28,3,255,0,-1,0.0,Children,8.0
C-34,155,28,314,314,0,-1,0.0,Children,8.0
C-34,156,29,62,62,1,[509],3.0,Children,8.0
C-34,157,30,509,509,1,[243],16.0,Children,8.0
C-34,158,30,243,255,0,-1,0.0,Children,8.0
C-34,159,30,2,243,0,-1,0.0,Children,8.0
C-34,160,30,62,509,0,-1,0.0,Children,8.0
C-34,161,30,243,409,0,-1,0.0,Children,8.0
C-34,162,31,243,243,1,[505],1.0,Children,8.0
C-34,163,31,505,2,0,-1,0.0,Children,8.0
C-34,164,32,505,505,1,[101],2.0,Children,8.0
C-34,165,32,101,101,0,-1,0.0,Children,8.0
C-34,166,32,255,101,0,-1,0.0,Children,8.0
C-34,167,32,101,2,0,-1,0.0,Children,8.0
C-34,168,32,243,101,0,-1,0.0,Children,8.0
C-34,169,32,509,101,0,-1,0.0,Children,8.0
C-34,170,32,409,101,0,-1,0.0,Children,8.0
C-34,171,32,243,505,0,-1,0.0,Children,8.0
C-34,172,32,505,101,0,-1,0.0,Children,8.0
C-34,173,32,198,101,0,-1,0.0,Children,8.0
C-34,174,32,213,243,0,-1,0.0,Children,8.0
C-34,175,32,369,101,0,-1,0.0,Children,8.0
C-34,176,32,266,101,0,-1,0.0,Children,8.0
C-34,177,32,325,101,0,-1,0.0,Children,8.0
C-34,178,32,214,101,0,-1,0.0,Children,8.0
C-34,179,32,214,505,0,-1,0.0,Children,8.0
C-34,180,32,213,505,0,-1,0.0,Children,8.0
C-34,181,32,369,0,0,-1,0.0,Children,8.0
C-34,182,32,453,453,0,-1,0.0,Children,8.0
C-34,183,32,213,509,0,-1,0.0,Children,8.0
C-34,184,32,101,376,0,-1,0.0,Children,8.0
C-35,0,5,1,3,1,[156],14.0,Children,7.0
C-35,1,6,156,0,1,[453],4.0,Children,7.0
C-35,2,6,156,156,0,-1,0.0,Children,7.0
C-35,3,6,156,453,0,-1,0.0,Children,7.0
C-35,4,7,3,2,1,[144],2.0,Children,7.0
C-35,5,8,1,144,1,[223],4.0,Children,7.0
C-35,6,8,223,156,0,-1,0.0,Children,7.0
C-35,7,8,0,1,1,[453],4.0,Children,7.0
C-35,8,8,223,144,0,-1,0.0,Children,7.0
C-35,9,8,3,223,0,-1,0.0,Children,7.0
C-35,10,9,2,2,1,[369],8.0,Children,7.0
C-35,11,9,369,144,0,-1,0.0,Children,7.0
C-35,12,9,2,144,0,-1,0.0,Children,7.0
C-35,13,9,0,369,0,-1,0.0,Children,7.0
C-35,14,9,453,369,0,-1,0.0,Children,7.0
C-35,15,9,1,369,0,-1,0.0,Children,7.0
C-35,16,10,0,0,1,[409],21.0,Children,7.0
C-35,17,10,1,1,0,-1,0.0,Children,7.0
C-35,18,10,3,3,1,[369],8.0,Children,7.0
C-35,19,10,144,144,0,-1,0.0,Children,7.0
C-35,20,10,223,223,0,-1,0.0,Children,7.0
C-35,21,10,156,369,0,-1,0.0,Children,7.0
C-35,22,11,409,409,1,[326],19.0,Children,7.0
C-35,23,11,326,326,0,-1,0.0,Children,7.0
C-35,24,11,326,409,0,-1,0.0,Children,7.0
C-35,25,11,0,409,1,[326],19.0,Children,7.0
C-35,26,12,1,409,1,[396],1.0,Children,7.0
C-35,27,12,396,156,0,-1,0.0,Children,7.0
C-35,28,12,396,396,0,-1,0.0,Children,7.0
C-35,29,12,453,453,0,-1,0.0,Children,7.0
C-35,30,12,396,326,0,-1,0.0,Children,7.0
C-35,31,12,369,326,0,-1,0.0,Children,7.0
C-35,32,12,144,396,0,-1,0.0,Children,7.0
C-35,33,12,223,396,0,-1,0.0,Children,7.0
C-35,34,12,223,453,0,-1,0.0,Children,7.0
C-35,35,13,2,0,1,[314],4.0,Children,7.0
C-35,36,13,314,326,0,-1,0.0,Children,7.0
C-35,37,13,314,396,0,-1,0.0,Children,7.0
C-35,38,13,369,396,0,-1,0.0,Children,7.0
C-35,39,13,314,369,0,-1,0.0,Children,7.0
C-35,40,13,409,453,0,-1,0.0,Children,7.0
C-35,41,13,326,0,0,-1,0.0,Children,7.0
C-35,42,13,453,0,0,-1,0.0,Children,7.0
C-35,43,14,314,1,1,[62],2.0,Children,7.0
C-35,44,14,2,62,0,-1,0.0,Children,7.0
C-35,45,15,62,62,1,[509],3.0,Children,7.0
C-35,46,16,509,509,1,[243],16.0,Children,7.0
C-35,47,17,243,243,1,[505],1.0,Children,7.0
C-35,48,18,505,505,1,[101],2.0,Children,7.0
C-35,49,18,101,101,0,-1,0.0,Children,7.0
C-35,50,18,243,101,0,-1,0.0,Children,7.0
C-35,51,18,101,2,0,-1,0.0,Children,7.0
C-35,52,18,0,243,0,-1,0.0,Children,7.0
C-35,53,18,314,62,0,-1,0.0,Children,7.0
C-35,54,18,101,396,0,-1,0.0,Children,7.0
C-35,55,18,505,101,0,-1,0.0,Children,7.0
C-35,56,18,509,0,0,-1,0.0,Children,7.0
C-35,57,18,509,1,0,-1,0.0,Children,7.0
C-35,58,18,101,156,0,-1,0.0,Children,7.0
C-35,59,19,2,1,1,[266],6.0,Children,7.0
C-35,60,20,266,0,1,[325],0.0,Children,7.0
C-35,61,20,1,325,0,-1,0.0,Children,7.0
C-35,62,20,325,325,0,-1,0.0,Children,7.0
C-35,63,20,369,325,0,-1,0.0,Children,7.0
C-35,64,20,266,266,0,-1,0.0,Children,7.0
C-35,65,20,509,266,0,-1,0.0,Children,7.0
C-35,66,20,325,266,0,-1,0.0,Children,7.0
C-35,67,21,3,0,1,[376],9.0,Children,7.0
C-35,68,22,376,376,1,[179],0.0,Children,7.0
C-35,69,22,179,505,0,-1,0.0,Children,7.0
C-35,70,22,179,179,0,-1,0.0,Children,7.0
C-35,71,23,3,156,1,[525],7.0,Children,7.0
C-35,72,23,525,525,0,-1,0.0,Children,7.0
C-35,73,23,223,525,0,-1,0.0,Children,7.0
C-35,74,23,509,525,0,-1,0.0,Children,7.0
C-35,75,24,525,409,1,[517],3.0,Children,7.0
C-35,76,24,517,525,0,-1,0.0,Children,7.0
C-35,77,24,517,266,0,-1,0.0,Children,7.0
C-35,78,24,101,525,0,-1,0.0,Children,7.0
C-35,79,24,517,62,0,-1,0.0,Children,7.0
C-35,80,24,505,453,0,-1,0.0,Children,7.0
C-35,81,24,223,2,0,-1,0.0,Children,7.0
C-35,82,25,243,525,1,[527],3.0,Children,7.0
C-35,83,25,527,1,0,-1,0.0,Children,7.0
C-35,84,25,527,527,0,-1,0.0,Children,7.0
C-35,85,25,505,527,0,-1,0.0,Children,7.0
C-35,86,25,326,266,0,-1,0.0,Children,7.0
C-35,87,25,243,527,0,-1,0.0,Children,7.0
C-35,88,25,527,101,0,-1,0.0,Children,7.0
C-35,89,25,396,527,0,-1,0.0,Children,7.0
C-35,90,25,517,527,0,-1,0.0,Children,7.0
C-35,91,25,453,376,0,-1,0.0,Children,7.0
C-35,92,25,509,376,0,-1,0.0,Children,7.0
C-35,93,25,3,527,0,-1,0.0,Children,7.0
C-35,94,25,3,525,0,-1,0.0,Children,7.0
C-35,95,25,369,527,0,-1,0.0,Children,7.0
C-35,96,25,525,505,0,-1,0.0,Children,7.0
C-35,97,25,101,509,0,-1,0.0,Children,7.0
C-36,0,5,2,0,1,[314],4.0,Children,7.0
C-36,1,6,314,1,1,[62],2.0,Children,7.0
C-36,2,7,3,0,1,[376],9.0,Children,7.0
C-36,3,7,2,62,0,-1,0.0,Children,7.0
C-36,4,8,1,0,1,[453],4.0,Children,7.0
C-36,5,9,2,376,1,[364],19.0,Children,7.0
C-36,6,9,364,453,0,-1,0.0,Children,7.0
C-36,7,10,2,364,1,[214],8.0,Children,7.0
C-36,8,11,214,314,1,[469],5.0,Children,7.0
C-36,9,12,1,364,1,[484],0.0,Children,7.0
C-36,10,12,62,1,0,-1,0.0,Children,7.0
C-36,11,12,469,0,0,-1,0.0,Children,7.0
C-36,12,12,214,484,0,-1,0.0,Children,7.0
C-36,13,13,453,2,1,[200],0.0,Children,7.0
C-36,14,13,200,1,0,-1,0.0,Children,7.0
C-36,15,13,376,3,0,-1,0.0,Children,7.0
C-36,16,13,364,200,0,-1,0.0,Children,7.0
C-36,17,13,364,376,0,-1,0.0,Children,7.0
C-36,18,13,214,2,0,-1,0.0,Children,7.0
C-36,19,13,2,484,0,-1,0.0,Children,7.0
C-36,20,13,200,469,0,-1,0.0,Children,7.0
C-36,21,13,200,314,0,-1,0.0,Children,7.0
C-36,22,13,62,453,0,-1,0.0,Children,7.0
C-36,23,13,453,376,0,-1,0.0,Children,7.0
C-36,24,14,3,453,1,[104],7.0,Children,7.0
C-36,25,14,1,104,0,-1,0.0,Children,7.0
C-36,26,14,104,0,1,[376],9.0,Children,7.0
C-36,27,14,214,376,0,-1,0.0,Children,7.0
C-36,28,14,453,484,0,-1,0.0,Children,7.0
C-36,29,14,1,469,0,-1,0.0,Children,7.0
C-36,30,14,2,469,0,-1,0.0,Children,7.0
C-36,31,14,104,484,0,-1,0.0,Children,7.0
C-36,32,14,453,104,0,-1,0.0,Children,7.0
C-36,33,15,3,104,1,[424],15.0,Children,7.0
C-36,34,16,1,424,1,[462],19.0,Children,7.0
C-36,35,16,3,462,0,-1,0.0,Children,7.0
C-36,36,16,0,462,0,-1,0.0,Children,7.0
C-36,37,16,462,453,0,-1,0.0,Children,7.0
C-36,38,16,314,462,1,[62],2.0,Children,7.0
C-36,39,16,424,364,0,-1,0.0,Children,7.0
C-36,40,17,462,424,1,[125],2.0,Children,7.0
C-36,41,17,125,3,0,-1,0.0,Children,7.0
C-36,42,17,214,453,0,-1,0.0,Children,7.0
C-36,43,17,125,424,0,-1,0.0,Children,7.0
C-36,44,17,1,125,0,-1,0.0,Children,7.0
C-36,45,17,484,62,0,-1,0.0,Children,7.0
C-36,46,17,0,125,0,-1,0.0,Children,7.0
C-36,47,18,462,376,1,[377],7.0,Children,7.0
C-36,48,18,424,377,0,-1,0.0,Children,7.0
C-36,49,19,1,2,1,[266],6.0,Children,7.0
C-36,50,20,0,266,1,[325],0.0,Children,7.0
C-36,51,20,104,325,0,-1,0.0,Children,7.0
C-36,52,20,453,1,0,-1,0.0,Children,7.0
C-36,53,20,377,3,0,-1,0.0,Children,7.0
C-36,54,21,266,3,1,[458],13.0,Children,7.0
C-36,55,22,1,458,1,[294],24.0,Children,7.0
C-36,56,22,266,294,0,-1,0.0,Children,7.0
C-36,57,22,294,2,0,-1,0.0,Children,7.0
C-36,58,22,2,458,0,-1,0.0,Children,7.0
C-36,59,22,0,294,0,-1,0.0,Children,7.0
C-36,60,22,294,325,0,-1,0.0,Children,7.0
C-36,61,22,314,62,0,-1,0.0,Children,7.0
C-36,62,22,1,1,0,-1,0.0,Children,7.0
C-36,63,22,462,1,0,-1,0.0,Children,7.0
C-36,64,22,458,469,0,-1,0.0,Children,7.0
C-36,65,22,62,125,0,-1,0.0,Children,7.0
C-36,66,22,266,125,0,-1,0.0,Children,7.0
C-36,67,22,266,314,0,-1,0.0,Children,7.0
C-36,68,22,377,325,0,-1,0.0,Children,7.0
C-36,69,22,104,266,0,-1,0.0,Children,7.0
C-36,70,22,376,424,0,-1,0.0,Children,7.0
C-36,71,22,376,377,0,-1,0.0,Children,7.0
C-36,72,22,377,266,0,-1,0.0,Children,7.0
C-36,73,22,266,325,0,-1,0.0,Children,7.0
C-36,74,23,2,266,1,[506],2.0,Children,7.0
C-36,75,23,506,125,0,-1,0.0,Children,7.0
C-36,76,23,458,506,0,-1,0.0,Children,7.0
C-36,77,23,506,462,0,-1,0.0,Children,7.0
C-36,78,23,2,506,0,-1,0.0,Children,7.0
C-36,79,23,104,506,0,-1,0.0,Children,7.0
C-36,80,23,506,294,0,-1,0.0,Children,7.0
C-36,81,23,484,424,0,-1,0.0,Children,7.0
C-36,82,24,364,0,1,[8],1.0,Children,7.0
C-36,83,24,8,453,0,-1,0.0,Children,7.0
C-36,84,24,484,8,0,-1,0.0,Children,7.0
C-36,85,24,462,8,0,-1,0.0,Children,7.0
C-36,86,24,266,8,0,-1,0.0,Children,7.0
C-36,87,24,1,8,0,-1,0.0,Children,7.0
C-36,88,24,2,8,0,-1,0.0,Children,7.0
C-36,89,24,325,2,0,-1,0.0,Children,7.0
C-36,90,24,506,266,0,-1,0.0,Children,7.0
C-36,91,24,8,314,0,-1,0.0,Children,7.0
C-36,92,24,3,200,0,-1,0.0,Children,7.0
C-37,0,5,0,2,1,[314],4.0,Children,6.0
C-37,1,6,1,0,1,[453],4.0,Children,6.0
C-37,2,6,453,314,0,-1,0.0,Children,6.0
C-37,3,7,3,2,1,[144],2.0,Children,6.0
C-37,4,8,1,2,1,[266],6.0,Children,6.0
C-37,5,9,266,0,1,[325],0.0,Children,6.0
C-37,6,9,3,144,0,-1,0.0,Children,6.0
C-37,7,10,453,3,1,[104],7.0,Children,6.0
C-37,8,11,3,104,1,[424],15.0,Children,6.0
C-37,9,12,2,424,1,[238],0.0,Children,6.0
C-37,10,12,104,238,0,-1,0.0,Children,6.0
C-37,11,13,424,1,1,[462],19.0,Children,6.0
C-37,12,13,453,462,0,-1,0.0,Children,6.0
C-37,13,13,238,144,0,-1,0.0,Children,6.0
C-37,14,13,325,453,0,-1,0.0,Children,6.0
C-37,15,14,0,104,1,[376],9.0,Children,6.0
C-37,16,14,1,376,0,-1,0.0,Children,6.0
C-37,17,15,462,314,1,[62],2.0,Children,6.0
C-37,18,15,462,104,0,-1,0.0,Children,6.0
C-37,19,15,238,376,0,-1,0.0,Children,6.0
C-37,20,15,62,3,0,-1,0.0,Children,6.0
C-37,21,15,325,314,0,-1,0.0,Children,6.0
C-37,22,15,424,104,0,-1,0.0,Children,6.0
C-37,23,15,104,144,0,-1,0.0,Children,6.0
C-37,24,15,462,0,0,-1,0.0,Children,6.0
C-37,25,16,1,144,1,[223],4.0,Children,6.0
C-37,26,16,462,325,0,-1,0.0,Children,6.0
C-37,27,17,223,1,1,[160],5.0,Children,6.0
C-37,28,17,462,160,0,-1,0.0,Children,6.0
C-37,29,17,2,160,0,-1,0.0,Children,6.0
C-37,30,17,0,325,0,-1,0.0,Children,6.0
C-37,31,17,160,3,0,-1,0.0,Children,6.0
C-37,32,17,144,223,0,-1,0.0,Children,6.0
C-37,33,17,62,104,0,-1,0.0,Children,6.0
C-37,34,17,266,325,0,-1,0.0,Children,6.0
C-37,35,17,266,314,0,-1,0.0,Children,6.0
C-37,36,17,238,314,0,-1,0.0,Children,6.0
C-37,37,17,238,424,0,-1,0.0,Children,6.0
C-38,0,5,0,1,1,[453],4.0,Children,6.0
C-38,1,6,2,1,1,[266],6.0,Children,6.0
C-38,2,7,3,453,1,[104],7.0,Children,6.0
C-38,3,8,0,2,1,[314],4.0,Children,6.0
C-38,4,8,266,314,0,-1,0.0,Children,6.0
C-38,5,9,2,104,1,[185],2.0,Children,6.0
C-38,6,10,3,1,1,[156],14.0,Children,6.0
C-38,7,10,266,156,0,-1,0.0,Children,6.0
C-38,8,10,1,453,0,-1,0.0,Children,6.0
C-38,9,11,156,3,1,[525],7.0,Children,6.0
C-38,10,11,0,525,0,-1,0.0,Children,6.0
C-38,11,12,156,2,1,[147],2.0,Children,6.0
C-38,12,13,2,147,1,[309],9.0,Children,6.0
C-38,13,14,156,525,1,[246],1.0,Children,6.0
C-38,14,14,104,147,0,-1,0.0,Children,6.0
C-38,15,15,309,1,1,[506],2.0,Children,6.0
C-38,16,15,506,246,0,-1,0.0,Children,6.0
C-38,17,16,314,1,1,[62],2.0,Children,6.0
C-38,18,16,156,62,0,-1,0.0,Children,6.0
C-38,19,16,525,266,0,-1,0.0,Children,6.0
C-38,20,16,185,3,0,-1,0.0,Children,6.0
C-38,21,16,506,266,0,-1,0.0,Children,6.0
C-38,22,16,246,0,0,-1,0.0,Children,6.0
C-38,23,16,2,62,0,-1,0.0,Children,6.0
C-38,24,16,314,156,0,-1,0.0,Children,6.0
C-38,25,16,314,246,0,-1,0.0,Children,6.0
C-38,26,16,506,147,0,-1,0.0,Children,6.0
C-38,27,16,185,2,0,-1,0.0,Children,6.0
C-38,28,16,104,1,0,-1,0.0,Children,6.0
C-38,29,16,453,266,0,-1,0.0,Children,6.0
C-38,30,16,525,62,0,-1,0.0,Children,6.0
C-38,31,16,1,1,0,-1,0.0,Children,6.0
C-38,32,16,1,62,0,-1,0.0,Children,6.0
C-38,33,17,0,104,1,[376],9.0,Children,6.0
C-38,34,17,376,314,0,-1,0.0,Children,6.0
C-38,35,17,376,104,0,-1,0.0,Children,6.0
C-38,36,17,309,156,0,-1,0.0,Children,6.0
C-38,37,18,266,3,1,[458],13.0,Children,6.0
C-38,38,18,266,458,0,-1,0.0,Children,6.0
C-38,39,18,156,458,0,-1,0.0,Children,6.0
C-38,40,18,458,0,0,-1,0.0,Children,6.0
C-38,41,18,309,3,0,-1,0.0,Children,6.0
C-38,42,19,506,156,1,[22],1.0,Children,6.0
C-38,43,19,458,22,0,-1,0.0,Children,6.0
C-38,44,19,22,1,0,-1,0.0,Children,6.0
C-38,45,19,376,147,0,-1,0.0,Children,6.0
C-38,46,19,309,2,0,-1,0.0,Children,6.0
C-38,47,20,104,156,1,[459],3.0,Children,6.0
C-38,48,20,3,459,0,-1,0.0,Children,6.0
C-38,49,20,246,525,0,-1,0.0,Children,6.0
C-38,50,20,458,459,0,-1,0.0,Children,6.0
C-38,51,20,266,2,1,[506],2.0,Children,6.0
